"","plz","note","subregion_ID"
"3268","75447","75447 Sternenfels",112
"3269","35110","35110 Frankenau",91
"3270","71297","71297 MÃ¶nsheim",112
"3271","74927","74927 Eschelbronn",111
"3272","25718","25718 Friedrichskoog",11
"3273","71296","71296 Heimsheim",112
"3274","61209","61209 Echzell",91
"3275","61209","61209 Echzell",92
"3276","21763","21763 Neuenkirchen",31
"3277","78592","78592 Egesheim",113
"3278","64823","64823 GroÃ-Umstadt",124
"3279","64823","64823 GroÃ-Umstadt",92
"3280","78598","78598 KÃ¶nigsheim",113
"3281","74931","74931 Lobbach",111
"3282","64395","64395 Brensbach",92
"3283","32756","32756 Detmold",42
"3284","71116","71116 GÃ¤rtringen",112
"3285","72469","72469 MeÃstetten",113
"3286","78269","78269 Volkertshausen",112
"3287","27249","27249 Maasen, Mellinghausen",31
"3288","74915","74915 Waibstadt",111
"3289","35305","35305 GrÃ¼nberg",91
"3290","72415","72415 Grosselfingen",113
"3291","78600","78600 Kolbingen",113
"3292","28207","28207 Bremen",31
"3293","32425","32425 Minden",42
"3294","78337","78337 Ãhningen",112
"3295","64853","64853 Otzberg",92
"3296","28329","28329 Bremen",31
"3297","71120","71120 Grafenau",112
"3298","78603","78603 Renquishausen",113
"3299","25852","25852 Bordelum",11
"3300","63454","63454 Hanau",92
"3301","74937","74937 Spechbach",111
"3302","72362","72362 Nusplingen",113
"3303","32689","32689 Kalletal",32
"3304","32689","32689 Kalletal",42
"3305","71154","71154 Nufringen",112
"3306","64756","64756 Mossautal",92
"3307","34477","34477 Twistetal",91
"3308","35287","35287 AmÃ¶neburg",91
"3309","74374","74374 Zaberfeld",111
"3310","74374","74374 Zaberfeld",112
"3311","64832","64832 Babenhausen",124
"3312","64832","64832 Babenhausen",92
"3313","28309","28309 Bremen",31
"3314","72145","72145 Hirrlingen",113
"3315","25870","25870 Oldenswort",11
"3316","35114","35114 Haina",91
"3317","35285","35285 GemÃ¼nden",91
"3318","74933","74933 Neidenstein",111
"3319","75428","75428 Illingen",111
"3320","75428","75428 Illingen",112
"3321","31595","31595 Steyerberg",31
"3322","71287","71287 Weissach",112
"3323","72406","72406 Bisingen",113
"3324","64760","64760 Oberzent",111
"3325","64760","64760 Oberzent",112
"3326","64760","64760 Oberzent",92
"3327","63456","63456 Hanau",92
"3328","33184","33184 Altenbeken",42
"3329","74343","74343 Sachsenheim",111
"3330","74343","74343 Sachsenheim",112
"3331","78256","78256 SteiÃlingen",112
"3332","35288","35288 Wohratal",91
"3333","32805","32805 Horn-Bad Meinberg",42
"3334","71272","71272 Renningen",112
"3335","27305","27305 Bruchhausen-Vilsen, SÃ¼stedt",31
"3336","74925","74925 Epfenbach",111
"3337","78359","78359 Orsingen-Nenzingen",112
"3338","69436","69436 SchÃ¶nbrunn",111
"3339","69436","69436 SchÃ¶nbrunn",92
"3340","72459","72459 Albstadt",113
"3341","72119","72119 Ammerbuch",112
"3342","72119","72119 Ammerbuch",113
"3343","63486","63486 BruchkÃ¶bel",92
"3344","74930","74930 Ittlingen",111
"3345","63452","63452 Hanau",92
"3346","71277","71277 Rutesheim",112
"3347","34474","34474 Diemelstadt",42
"3348","34474","34474 Diemelstadt",91
"3349","72379","72379 Hechingen",113
"3350","28327","28327 Bremen",31
"3351","31604","31604 Raddestorf",31
"3352","31604","31604 Raddestorf",42
"3353","78580","78580 BÃ¤renthal",113
"3354","78579","78579 Neuhausen ob Eck",112
"3355","78579","78579 Neuhausen ob Eck",113
"3356","27330","27330 Asendorf",31
"3357","27432","27432 BremervÃ¶rde",31
"3358","27432","27432 BremervÃ¶rde",32
"3359","28307","28307 Bremen",31
"3360","28355","28355 Bremen",31
"3361","63674","63674 Altenstadt",92
"3362","78567","78567 Fridingen an der Donau",113
"3363","25709","25709 Kronprinzenkoog, Marne u.a.",11
"3364","71665","71665 Vaihingen an der Enz",111
"3365","71665","71665 Vaihingen an der Enz",112
"3366","64757","64757 Unter-Hainbrunn",92
"3367","63667","63667 Nidda",91
"3368","63667","63667 Nidda",92
"3369","71139","71139 Ehningen",112
"3370","32423","32423 Minden",32
"3371","32423","32423 Minden",42
"3372","27442","27442 Gnarrenburg",31
"3373","63450","63450 Hanau",92
"3374","64753","64753 Brombachtal",92
"3375","27339","27339 Riede",31
"3376","34414","34414 Warburg",42
"3377","34414","34414 Warburg",91
"3378","71069","71069 Sindelfingen",112
"3379","63512","63512 Hainburg",92
"3380","35315","35315 Homberg (Ohm)",91
"3381","25774","25774 Lunden",11
"3382","25774","25774 Lunden",12
"3383","78315","78315 Radolfzell am Bodensee",112
"3384","71735","71735 Eberdingen",112
"3385","63500","63500 Seligenstadt",124
"3386","63500","63500 Seligenstadt",92
"3387","35321","35321 Laubach",91
"3388","25889","25889 UelvesbÃ¼ll, Witzwort",11
"3389","27246","27246 Borstel",31
"3390","78345","78345 Moos",112
"3391","25917","25917 Leck",12
"3392","27254","27254 Siedenburg, Staffhorst",31
"3393","74934","74934 Reichartshausen",111
"3394","28832","28832 Achim",31
"3395","64732","64732 Bad KÃ¶nig",92
"3396","63457","63457 Hanau",124
"3397","63457","63457 Hanau",92
"3398","64739","64739 HÃ¶chst i. Odw.",92
"3399","34454","34454 Bad Arolsen",42
"3400","34454","34454 Bad Arolsen",91
"3401","71157","71157 Hildrizhausen",112
"3402","64720","64720 Michelstadt",112
"3403","64720","64720 Michelstadt",92
"3404","25813","25813 Husum, Schwesing u.a.",11
"3405","25813","25813 Husum, Schwesing u.a.",12
"3406","69412","69412 Eberbach",111
"3407","69412","69412 Eberbach",92
"3408","63691","63691 Ranstadt",91
"3409","63691","63691 Ranstadt",92
"3410","21772","21772 Stinstedt",31
"3411","27321","27321 Thedinghausen, Emtinghausen",31
"3412","71106","71106 Magstadt",112
"3413","28325","28325 Bremen",31
"3414","74921","74921 Helmstadt-Bargen",111
"3415","71034","71034 BÃ¶blingen",112
"3416","25704","25704 Meldorf",11
"3417","25704","25704 Meldorf",12
"3418","74397","74397 Pfaffenhofen",111
"3419","74397","74397 Pfaffenhofen",112
"3420","25792","25792 Neuenkirchen",11
"3421","25792","25792 Neuenkirchen",12
"3422","88637","88637 Leibertingen, Buchheim",112
"3423","88637","88637 Leibertingen, Buchheim",113
"3424","88631","88631 Beuron",113
"3425","25856","25856 Hattstedt u.a.",11
"3426","72411","72411 Bodelshausen",113
"3427","63546","63546 Hammersbach",92
"3428","75050","75050 Gemmingen",111
"3429","75050","75050 Gemmingen",112
"3430","78333","78333 Stockach",112
"3431","64711","64711 Erbach",112
"3432","64711","64711 Erbach",92
"3433","74924","74924 Neckarbischofsheim",111
"3434","74858","74858 Aglasterhausen",111
"3435","31592","31592 Stolzenau",31
"3436","31592","31592 Stolzenau",42
"3437","78597","78597 Irndorf",113
"3438","34513","34513 Waldeck",91
"3439","35325","35325 MÃ¼cke",91
"3440","25724","25724 Neufeld, Schmedeswurth",11
"3441","63538","63538 GroÃkrotzenburg",124
"3442","63538","63538 GroÃkrotzenburg",92
"3443","78343","78343 Gaienhofen",112
"3444","74193","74193 Schwaigern",111
"3445","74193","74193 Schwaigern",112
"3446","25797","25797 WÃ¶hrden",11
"3447","25797","25797 WÃ¶hrden",12
"3448","74869","74869 Schwarzach",111
"3449","28870","28870 Ottersberg",31
"3450","63543","63543 Neuberg",92
"3451","35260","35260 Stadtallendorf",91
"3452","25746","25746 Heide u.a.",11
"3453","25746","25746 Heide u.a.",12
"3454","32839","32839 Steinheim",42
"3455","72477","72477 Schwenningen",113
"3456","25926","25926 Ladelund",12
"3457","63526","63526 Erlensee",92
"3458","74912","74912 Kirchardt",111
"3459","74912","74912 Kirchardt",112
"3460","72461","72461 Albstadt",113
"3461","21785","21785 Neuhaus (Oste)",31
"3462","28879","28879 Grasberg",31
"3463","34549","34549 Edertal",91
"3464","34537","34537 Bad Wildungen",91
"3465","71254","71254 Ditzingen",112
"3466","63694","63694 Limeshain",92
"3467","21782","21782 BÃ¼lkau",31
"3468","71229","71229 Leonberg",112
"3469","64850","64850 Schaafheim",124
"3470","64850","64850 Schaafheim",92
"3471","32825","32825 Blomberg",32
"3472","32825","32825 Blomberg",42
"3473","25719","25719 Barlt, Busenwurth",11
"3474","25719","25719 Barlt, Busenwurth",12
"3475","28876","28876 Oyten",31
"3476","74906","74906 Bad Rappenau",111
"3477","74906","74906 Bad Rappenau",112
"3478","63695","63695 Glauburg",92
"3479","31675","31675 BÃ¼ckeburg",32
"3480","31675","31675 BÃ¼ckeburg",42
"3481","33014","33014 Bad Driburg",42
"3482","78357","78357 MÃ¼hlingen",112
"3483","72070","72070 TÃ¼bingen",112
"3484","72070","72070 TÃ¼bingen",113
"3485","32694","32694 DÃ¶rentrup",42
"3486","21769","21769 Lamstedt",31
"3487","63533","63533 Mainhausen",124
"3488","63533","63533 Mainhausen",92
"3489","21770","21770 Mittelstenahe",31
"3490","74363","74363 GÃ¼glingen",112
"3491","31621","31621 Pennigsehl",31
"3492","71063","71063 Sindelfingen",112
"3493","21789","21789 Wingst",31
"3494","34630","34630 Gilserberg",91
"3495","72131","72131 Ofterdingen",113
"3496","78351","78351 Bodman-Ludwigshafen",112
"3497","72458","72458 Albstadt",113
"3498","63791","63791 Karlstein am Main",124
"3499","63791","63791 Karlstein am Main",92
"3500","71155","71155 Altdorf",112
"3501","34439","34439 Willebadessen",42
"3502","71067","71067 Sindelfingen",112
"3503","27327","27327 Martfeld, Schwarme",31
"3504","74372","74372 Sersheim",112
"3505","74867","74867 Neunkirchen",111
"3506","71282","71282 Hemmingen",112
"3507","71088","71088 Holzgerlingen",112
"3508","72072","72072 TÃ¼bingen",112
"3509","72072","72072 TÃ¼bingen",113
"3510","31737","31737 Rinteln",32
"3511","31737","31737 Rinteln",42
"3512","63683","63683 Ortenberg",91
"3513","63683","63683 Ortenberg",92
"3514","74389","74389 Cleebronn",112
"3515","63796","63796 Kahl am Main",124
"3516","63796","63796 Kahl am Main",92
"3517","27412","27412 Tarmstedt, Breddorf u.a.",31
"3518","74336","74336 Brackenheim",112
"3519","64747","64747 Breuberg",124
"3520","64747","64747 Breuberg",92
"3521","33039","33039 Nieheim",42
"3522","25693","25693 Sankt Michaelisdonn,Gudendorf,Volsemenhusen,Trennewurth",11
"3523","25693","25693 Sankt Michaelisdonn,Gudendorf,Volsemenhusen,Trennewurth",12
"3524","71739","71739 Oberriexingen",112
"3525","72116","72116 MÃ¶ssingen",113
"3526","72510","72510 Stetten am kalten Markt",113
"3527","63654","63654 BÃ¼dingen",91
"3528","63654","63654 BÃ¼dingen",92
"3529","71065","71065 Sindelfingen",112
"3530","63517","63517 Rodenbach",124
"3531","63517","63517 Rodenbach",92
"3532","21781","21781 Cadenberge",31
"3533","21781","21781 Cadenberge",32
"3534","71032","71032 BÃ¶blingen",112
"3535","64750","64750 LÃ¼tzelbach",112
"3536","64750","64750 LÃ¼tzelbach",124
"3537","64750","64750 LÃ¼tzelbach",92
"3538","31613","31613 Wietzen",31
"3539","63505","63505 Langenselbold",92
"3540","25776","25776 Sankt Annen, Rehm-Flehde-Bargen",11
"3541","25776","25776 Sankt Annen, Rehm-Flehde-Bargen",12
"3542","35329","35329 GemÃ¼nden (Felda)",91
"3543","74252","74252 Massenbachhausen",112
"3544","72144","72144 DuÃlingen",113
"3545","74847","74847 Obrigheim",111
"3546","88605","88605 MeÃkirch, Sauldorf",112
"3547","88605","88605 MeÃkirch, Sauldorf",113
"3548","69439","69439 Zwingenberg",111
"3549","63549","63549 Ronneburg",92
"3550","72076","72076 TÃ¼bingen",112
"3551","21730","21730 Balje",31
"3552","21730","21730 Balje",32
"3553","63811","63811 Stockstadt am Main",124
"3554","63811","63811 Stockstadt am Main",92
"3555","71706","71706 MarkgrÃ¶ningen",112
"3556","72417","72417 Jungingen",113
"3557","74357","74357 BÃ¶nnigheim",112
"3558","36320","36320 Kirtorf",91
"3559","25853","25853 AhrenshÃ¶ft",11
"3560","25853","25853 AhrenshÃ¶ft",12
"3561","25541","25541 BrunsbÃ¼ttel",11
"3562","25541","25541 BrunsbÃ¼ttel",12
"3563","25541","25541 BrunsbÃ¼ttel",32
"3564","78479","78479 Reichenau",112
"3565","63762","63762 GroÃostheim",124
"3566","63762","63762 GroÃostheim",92
"3567","25840","25840 Friedrichstadt, KoldenbÃ¼ttel u.a.",11
"3568","25840","25840 Friedrichstadt, KoldenbÃ¼ttel u.a.",12
"3569","69429","69429 Waldbrunn",111
"3570","32699","32699 Extertal",32
"3571","32699","32699 Extertal",42
"3572","63755","63755 Alzenau",124
"3573","63755","63755 Alzenau",92
"3574","71101","71101 SchÃ¶naich",112
"3575","71093","71093 Weil im SchÃ¶nbuch",112
"3576","72393","72393 Burladingen",113
"3577","35279","35279 Neustadt",91
"3578","34471","34471 Volkmarsen",42
"3579","34471","34471 Volkmarsen",91
"3580","25858","25858 HÃ¶gel",12
"3581","71701","71701 Schwieberdingen",112
"3582","63801","63801 Kleinostheim",124
"3583","63801","63801 Kleinostheim",92
"3584","74392","74392 Freudental",112
"3585","70839","70839 Gerlingen",112
"3586","72074","72074 TÃ¼bingen",112
"3587","72074","72074 TÃ¼bingen",113
"3588","78476","78476 Allensbach",112
"3589","72479","72479 StraÃberg",113
"3590","25795","25795 Weddingstedt",12
"3591","63853","63853 MÃ¶mlingen",124
"3592","63853","63853 MÃ¶mlingen",92
"3593","27318","27318 Hoya, Hoyerhagen, Hilgermissen",31
"3594","69437","69437 Neckargerach",111
"3595","32683","32683 Barntrup",32
"3596","32683","32683 Barntrup",42
"3597","27333","27333 Schweringen, Warpe, BÃ¼cken",31
"3598","70569","70569 Stuttgart",112
"3599","31618","31618 Liebenau",31
"3600","63679","63679 Schotten",91
"3601","25770","25770 Hemmingstedt",12
"3602","74928","74928 HÃ¼ffenhardt",111
"3603","74928","74928 HÃ¼ffenhardt",112
"3604","25860","25860 Horstedt",11
"3605","25860","25860 Horstedt",12
"3606","72147","72147 Nehren",113
"3607","74078","74078 Heilbronn",112
"3608","70825","70825 Korntal-MÃ¼nchingen",112
"3609","78355","78355 Hohenfels",112
"3610","74862","74862 Binau",111
"3611","31619","31619 Binnen",31
"3612","34632","34632 Jesberg",91
"3613","74391","74391 Erligheim",112
"3614","21745","21745 Hemmoor",31
"3615","21745","21745 Hemmoor",32
"3616","63594","63594 Hasselroth",92
"3617","74369","74369 LÃ¶chgau",112
"3618","74936","74936 Siegelsbach",112
"3619","31711","31711 Luhden",32
"3620","31711","31711 Luhden",42
"3621","24969","24969 GroÃenwiehe, Lindewitt",12
"3622","25715","25715 Eddelak, Averlak, Dingen, Ramhusen",11
"3623","25715","25715 Eddelak, Averlak, Dingen, Ramhusen",12
"3624","33034","33034 Brakel",42
"3625","63814","63814 Mainaschaff",124
"3626","63584","63584 GrÃ¼ndau",91
"3627","63584","63584 GrÃ¼ndau",92
"3628","63931","63931 Kirchzell",112
"3629","63931","63931 Kirchzell",92
"3630","27446","27446 Selsingen",31
"3631","27446","27446 Selsingen",32
"3632","72810","72810 Gomaringen",113
"3633","88662","88662 Ãberlingen",112
"3634","31608","31608 Marklohe",31
"3635","25779","25779 Hennstedt",12
"3636","25862","25862 Joldelund",12
"3637","74321","74321 Bietigheim-Bissingen",112
"3638","72475","72475 Bitz",113
"3639","74226","74226 Nordheim",112
"3640","63579","63579 Freigericht",124
"3641","63579","63579 Freigericht",92
"3642","25866","25866 Mildstedt",11
"3643","25866","25866 Mildstedt",12
"3644","78354","78354 Sipplingen",112
"3645","64754","64754 Badisch SchÃ¶llenbach",111
"3646","64754","64754 Badisch SchÃ¶llenbach",112
"3647","64754","64754 Badisch SchÃ¶llenbach",92
"3648","69427","69427 Mudau",111
"3649","69427","69427 Mudau",112
"3650","69427","69427 Mudau",92
"3651","24980","24980 Schafflund, Meyn u.a.",12
"3652","31691","31691 Helpsen, Seggebruch",32
"3653","74211","74211 Leingarten",112
"3654","72127","72127 Kusterdingen",113
"3655","27337","27337 Blender",31
"3656","74855","74855 HaÃmersheim",111
"3657","74855","74855 HaÃmersheim",112
"3658","27299","27299 Langwedel",31
"3659","31715","31715 Meerbeck",32
"3660","31715","31715 Meerbeck",42
"3661","70197","70197 Stuttgart",112
"3662","27404","27404 Zeven, Elsdorf",31
"3663","27404","27404 Zeven, Elsdorf",32
"3664","70499","70499 Stuttgart",112
"3665","63785","63785 Obernburg a.Main",124
"3666","63785","63785 Obernburg a.Main",92
"3667","24994","24994 Medelby",12
"3668","72135","72135 Dettenhausen",112
"3669","70563","70563 Stuttgart",112
"3670","31633","31633 Leese",31
"3671","31633","31633 Leese",32
"3672","31633","31633 Leese",42
"3673","31707","31707 HeeÃen, Bad Eilsen",32
"3674","72474","72474 Winterlingen",113
"3675","31708","31708 Ahnsen",32
"3676","63741","63741 Aschaffenburg",124
"3677","31693","31693 Hespe",32
"3678","70565","70565 Stuttgart",112
"3679","25729","25729 Windbergen",12
"3680","72488","72488 Sigmaringen",112
"3681","72488","72488 Sigmaringen",113
"3682","70771","70771 Leinfelden-Echterdingen",112
"3683","32816","32816 Schieder-Schwalenberg",42
"3684","78465","78465 Konstanz",112
"3685","71732","71732 Tamm",112
"3686","31683","31683 Obernkirchen",32
"3687","31628","31628 Landesbergen",31
"3688","31628","31628 Landesbergen",32
"3689","74821","74821 Mosbach",111
"3690","74821","74821 Mosbach",112
"3691","71111","71111 Waldenbuch",112
"3692","63916","63916 Amorbach",112
"3693","63916","63916 Amorbach",92
"3694","71144","71144 Steinenbronn",112
"3695","31629","31629 Estorf",31
"3696","31629","31629 Estorf",32
"3697","63867","63867 Johannesberg",124
"3698","34466","34466 Wolfhagen",91
"3699","31609","31609 Balge",31
"3700","63937","63937 Weilbach",112
"3701","63937","63937 Weilbach",92
"3702","25884","25884 ViÃ¶l",11
"3703","25884","25884 ViÃ¶l",12
"3704","63697","63697 Hirzenhain",91
"3705","63843","63843 Niedernberg",124
"3706","31547","31547 Rehburg-Loccum",32
"3707","31547","31547 Rehburg-Loccum",42
"3708","31719","31719 Wiedensahl",32
"3709","31719","31719 Wiedensahl",42
"3710","34596","34596 Bad Zwesten",91
"3711","21787","21787 Oberndorf",31
"3712","21787","21787 Oberndorf",32
"3713","74366","74366 Kirchheim am Neckar",112
"3714","63776","63776 MÃ¶mbris",124
"3715","63776","63776 MÃ¶mbris",92
"3716","88696","88696 Owingen",112
"3717","88639","88639 Wald",112
"3718","70195","70195 Stuttgart",112
"3719","63868","63868 GroÃwallstadt",124
"3720","36325","36325 Feldatal",91
"3721","35327","35327 Ulrichstein",91
"3722","71696","71696 MÃ¶glingen",112
"3723","63939","63939 WÃ¶rth a.Main",112
"3724","63939","63939 WÃ¶rth a.Main",124
"3725","63939","63939 WÃ¶rth a.Main",92
"3726","72514","72514 Inzigkofen",112
"3727","72514","72514 Inzigkofen",113
"3728","63743","63743 Aschaffenburg",124
"3729","34613","34613 Schwalmstadt",91
"3730","74838","74838 Limbach",111
"3731","74838","74838 Limbach",112
"3732","31712","31712 NiederwÃ¶hren",32
"3733","72419","72419 Neufra",113
"3734","74206","74206 Bad Wimpfen",112
"3735","63699","63699 Kefenrod",91
"3736","25876","25876 Schwabstedt",11
"3737","25876","25876 Schwabstedt",12
"3738","63571","63571 Gelnhausen",91
"3739","63571","63571 Gelnhausen",92
"3740","31710","31710 Buchholz",32
"3741","25873","25873 Rantrum",11
